Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30
32;Hauts-de-France;Données consolidées;2024-01-03;06:00;2024-01-03T06:00:00+01:00;5062;398;4358;5139;0;1;0;118;-4957;0;0;0;0;7.86;16.54;86.09;79.82;101.52;84.5;0.0;0.0;0.02;25.0;2.33;58.13;
32;Hauts-de-France;Données consolidées;2024-01-03;06:30;2024-01-03T06:30:00+01:00;5486;343;4358;5191;0;1;0;117;-4530;0;0;0;0;6.25;14.25;79.44;79.82;94.62;85.35;0.0;0.0;0.02;25.0;2.13;57.64;
32;Hauts-de-France;Données consolidées;2024-01-03;07:00;2024-01-03T07:00:00+01:00;5711;414;4358;5131;0;1;0;108;-4302;0;0;0;0;7.25;17.2;76.31;79.82;89.84;84.36;0.0;0.0;0.02;25.0;1.89;53.2;
32;Hauts-de-France;Données consolidées;2024-01-03;07:30;2024-01-03T07:30:00+01:00;5853;350;4356;5163;0;1;0;107;-4129;0;0;0;0;5.98;14.54;74.42;79.78;88.21;84.89;0.0;0.0;0.02;25.0;1.83;52.71;
32;Hauts-de-France;Données consolidées;2024-01-03;08:00;2024-01-03T08:00:00+01:00;6022;415;4355;5147;0;1;0;110;-4005;0;0;0;0;6.89;17.24;72.32;79.76;85.47;84.63;0.0;0.0;0.02;25.0;1.83;54.19;
32;Hauts-de-France;Données consolidées;2024-01-03;08:30;2024-01-03T08:30:00+01:00;6134;363;4354;5168;0;1;0;109;-3867;0;0;0;0;5.92;15.08;70.98;79.74;84.25;84.97;0.0;0.0;0.02;25.0;1.78;53.69;
32;Hauts-de-France;Données consolidées;2024-01-03;09:00;2024-01-03T09:00:00+01:00;6110;406;4353;5171;1;1;0;107;-3935;0;0;0;0;6.64;16.87;71.24;79.73;84.63;85.02;0.02;0.18;0.02;25.0;1.75;52.71;
32;Hauts-de-France;Données consolidées;2024-01-03;09:30;2024-01-03T09:30:00+01:00;6077;404;4351;5179;10;1;0;105;-3968;0;0;0;0;6.65;16.78;71.6;79.69;85.22;85.15;0.16;1.81;0.02;25.0;1.73;51.72;
32;Hauts-de-France;Données consolidées;2024-01-03;10:00;2024-01-03T10:00:00+01:00;6097;371;4349;5073;37;1;0;107;-3836;0;0;0;0;6.08;15.41;71.33;79.65;83.2;83.41;0.61;6.68;0.02;25.0;1.75;52.71;
32;Hauts-de-France;Données consolidées;2024-01-03;10:30;2024-01-03T10:30:00+01:00;6074;426;4350;5051;45;1;0;107;-3904;0;0;0;0;7.01;17.7;71.62;79.67;83.16;83.05;0.74;8.12;0.02;25.0;1.76;52.71;
32;Hauts-de-France;Données consolidées;2024-01-03;11:00;2024-01-03T11:00:00+01:00;6169;393;4349;4990;69;1;0;107;-3737;0;0;0;0;6.37;16.33;70.5;79.65;80.89;82.05;1.12;12.45;0.02;25.0;1.73;52.71;
32;Hauts-de-France;Données consolidées;2024-01-03;11:30;2024-01-03T11:30:00+01:00;6247;428;4349;5068;69;1;0;103;-3771;0;0;0;0;6.85;17.78;69.62;79.65;81.13;83.33;1.1;12.45;0.02;25.0;1.65;50.74;
32;Hauts-de-France;Données consolidées;2024-01-03;12:00;2024-01-03T12:00:00+01:00;6447;393;4349;5124;68;1;0;86;-3574;0;0;0;0;6.1;16.33;67.46;79.65;79.48;84.25;1.05;12.27;0.02;25.0;1.33;42.36;
32;Hauts-de-France;Données consolidées;2024-01-03;12:30;2024-01-03T12:30:00+01:00;6394;450;4349;5222;83;1;0;90;-3804;0;0;0;0;7.04;18.7;68.02;79.65;81.67;85.86;1.3;14.98;0.02;25.0;1.41;44.33;
32;Hauts-de-France;Données consolidées;2024-01-03;13:00;2024-01-03T13:00:00+01:00;6396;430;4349;5190;97;1;0;105;-3772;0;0;0;0;6.72;17.86;68.0;79.65;81.14;85.33;1.52;17.51;0.02;25.0;1.64;51.72;
32;Hauts-de-France;Données consolidées;2024-01-03;13:30;2024-01-03T13:30:00+01:00;6247;451;4350;5125;61;1;0;113;-3855;0;0;0;0;7.22;18.74;69.63;79.67;82.04;84.27;0.98;11.01;0.02;25.0;1.81;55.67;
32;Hauts-de-France;Données consolidées;2024-01-03;14:00;2024-01-03T14:00:00+01:00;6202;385;4351;5091;55;1;0;114;-3792;0;0;0;0;6.21;16.0;70.15;79.69;82.09;83.71;0.89;9.93;0.02;25.0;1.84;56.16;
32;Hauts-de-France;Données consolidées;2024-01-03;14:30;2024-01-03T14:30:00+01:00;6254;311;4353;5023;38;1;0;115;-3587;0;0;0;0;4.97;12.92;69.6;79.73;80.32;82.59;0.61;6.86;0.02;25.0;1.84;56.65;
32;Hauts-de-France;Données consolidées;2024-01-03;15:00;2024-01-03T15:00:00+01:00;6115;346;4354;5035;33;1;0;114;-3764;0;0;0;0;5.66;14.37;71.2;79.74;82.34;82.79;0.54;5.96;0.02;25.0;1.86;56.16;
32;Hauts-de-France;Données consolidées;2024-01-03;15:30;2024-01-03T15:30:00+01:00;6201;358;4355;5091;26;1;0;115;-3748;0;0;0;0;5.77;14.87;70.23;79.76;82.1;83.71;0.42;4.69;0.02;25.0;1.85;56.65;
32;Hauts-de-France;Données consolidées;2024-01-03;16:00;2024-01-03T16:00:00+01:00;5958;340;4354;5098;18;1;0;116;-3970;0;0;0;0;5.71;14.13;73.08;79.74;85.57;83.82;0.3;3.25;0.02;25.0;1.95;57.14;
32;Hauts-de-France;Données consolidées;2024-01-03;16:30;2024-01-03T16:30:00+01:00;6174;344;4355;5264;11;1;0;115;-3921;0;0;0;0;5.57;14.29;70.54;79.76;85.26;86.55;0.18;1.99;0.02;25.0;1.86;56.65;
32;Hauts-de-France;Données consolidées;2024-01-03;17:00;2024-01-03T17:00:00+01:00;6256;352;4357;5305;1;1;0;114;-3872;0;0;0;0;5.63;14.62;69.65;79.8;84.8;87.22;0.02;0.18;0.02;25.0;1.82;56.16;
32;Hauts-de-France;Données consolidées;2024-01-03;17:30;2024-01-03T17:30:00+01:00;6469;346;4362;5303;0;1;0;113;-3662;0;0;0;0;5.35;14.37;67.43;79.89;81.98;87.19;0.0;0.0;0.02;25.0;1.75;55.67;
32;Hauts-de-France;Données consolidées;2024-01-03;18:00;2024-01-03T18:00:00+01:00;6500;390;4363;5236;0;1;0;113;-3601;0;0;0;0;6.0;16.2;67.12;79.91;80.55;86.09;0.0;0.0;0.02;25.0;1.74;55.67;
32;Hauts-de-France;Données consolidées;2024-01-03;18:30;2024-01-03T18:30:00+01:00;6441;395;4367;5224;0;1;0;112;-3657;0;0;0;0;6.13;16.41;67.8;79.98;81.11;85.89;0.0;0.0;0.02;25.0;1.74;55.17;
32;Hauts-de-France;Données consolidées;2024-01-03;19:00;2024-01-03T19:00:00+01:00;6614;410;4367;5237;0;1;0;112;-3514;0;0;0;0;6.2;17.03;66.03;79.98;79.18;86.11;0.0;0.0;0.02;25.0;1.69;55.17;
32;Hauts-de-France;Données consolidées;2024-01-03;19:30;2024-01-03T19:30:00+01:00;6595;370;4367;5138;0;1;0;116;-3395;0;0;0;0;5.61;15.37;66.22;79.98;77.91;84.48;0.0;0.0;0.02;25.0;1.76;57.14;
32;Hauts-de-France;Données consolidées;2024-01-03;20:00;2024-01-03T20:00:00+01:00;6652;402;4367;5076;0;1;0;116;-3309;0;0;0;0;6.04;16.7;65.65;79.98;76.31;83.46;0.0;0.0;0.02;25.0;1.74;57.14;
32;Hauts-de-France;Données consolidées;2024-01-03;20:30;2024-01-03T20:30:00+01:00;6168;350;4365;5059;0;1;0;116;-3723;0;0;0;0;5.67;14.54;70.77;79.95;82.02;83.18;0.0;0.0;0.02;25.0;1.88;57.14;
32;Hauts-de-France;Données consolidées;2024-01-03;21:00;2024-01-03T21:00:00+01:00;6167;387;4365;4999;0;1;0;116;-3701;0;0;0;0;6.28;16.08;70.78;79.95;81.06;82.19;0.0;0.0;0.02;25.0;1.88;57.14;
32;Hauts-de-France;Données consolidées;2024-01-03;21:30;2024-01-03T21:30:00+01:00;5871;351;4363;5062;0;1;0;117;-4022;0;0;0;0;5.98;14.58;74.31;79.91;86.22;83.23;0.0;0.0;0.02;25.0;1.99;57.64;
32;Hauts-de-France;Données consolidées;2024-01-03;22:00;2024-01-03T22:00:00+01:00;5869;422;4261;5053;0;1;0;115;-3971;0;0;0;0;7.19;17.53;72.6;78.04;86.1;83.08;0.0;0.0;0.02;25.0;1.96;56.65;
32;Hauts-de-France;Données consolidées;2024-01-03;22:30;2024-01-03T22:30:00+01:00;5640;350;4281;5016;0;1;0;114;-4120;0;0;0;0;6.21;14.54;75.9;78.41;88.94;82.47;0.0;0.0;0.02;25.0;2.02;56.16;
32;Hauts-de-France;Données consolidées;2024-01-03;23:00;2024-01-03T23:00:00+01:00;5508;363;4286;4861;0;1;0;115;-4116;0;0;0;0;6.59;15.08;77.81;78.5;88.25;79.92;0.0;0.0;0.02;25.0;2.09;56.65;
32;Hauts-de-France;Données consolidées;2024-01-03;23:30;2024-01-03T23:30:00+01:00;5694;402;4253;4740;0;1;0;116;-3820;0;0;0;0;7.06;16.7;74.69;77.89;83.25;77.93;0.0;0.0;0.02;25.0;2.04;57.14;
32;Hauts-de-France;Données consolidées;2024-01-04;00:00;2024-01-04T00:00:00+01:00;5587;408;4282;4787;0;1;0;118;-4011;0;0;0;0;7.3;16.95;76.64;78.42;85.68;78.71;0.0;0.0;0.02;25.0;2.11;58.13;
32;Hauts-de-France;Données consolidées;2024-01-04;00:30;2024-01-04T00:30:00+01:00;5700;430;4286;4715;0;1;0;117;-3842;0;0;0;0;7.54;17.86;75.19;78.5;82.72;77.52;0.0;0.0;0.02;25.0;2.05;57.64;
32;Hauts-de-France;Données consolidées;2024-01-04;01:00;2024-01-04T01:00:00+01:00;5592;396;4276;4476;0;1;0;120;-3671;0;0;0;0;7.08;16.45;76.47;78.32;80.04;73.59;0.0;0.0;0.02;25.0;2.15;59.11;
32;Hauts-de-France;Données consolidées;2024-01-04;01:30;2024-01-04T01:30:00+01:00;5553;415;4288;4277;0;1;0;119;-3546;0;0;0;0;7.47;17.24;77.22;78.53;77.02;70.32;0.0;0.0;0.02;25.0;2.14;58.62;
32;Hauts-de-France;Données consolidées;2024-01-04;02:00;2024-01-04T02:00:00+01:00;5623;394;4283;4262;0;1;0;117;-3432;0;0;0;0;7.01;16.37;76.17;78.44;75.8;70.08;0.0;0.0;0.02;25.0;2.08;57.64;
32;Hauts-de-France;Données consolidées;2024-01-04;02:30;2024-01-04T02:30:00+01:00;5515;420;3828;4180;0;1;0;117;-3030;0;0;0;0;7.62;17.45;69.41;70.11;75.79;68.73;0.0;0.0;0.02;25.0;2.12;57.64;
32;Hauts-de-France;Données consolidées;2024-01-04;03:00;2024-01-04T03:00:00+01:00;5374;400;3662;4231;0;1;0;118;-3038;0;0;0;0;7.44;16.62;68.14;67.07;78.73;69.57;0.0;0.0;0.02;25.0;2.2;58.13;
32;Hauts-de-France;Données consolidées;2024-01-04;03:30;2024-01-04T03:30:00+01:00;5227;406;3807;4339;0;1;0;119;-3443;0;0;0;0;7.77;16.87;72.83;69.73;83.01;71.34;0.0;0.0;0.02;25.0;2.28;58.62;
32;Hauts-de-France;Données consolidées;2024-01-04;04:00;2024-01-04T04:00:00+01:00;4986;413;4057;4219;0;1;0;119;-3820;0;0;0;0;8.28;17.16;81.37;74.3;84.62;69.37;0.0;0.0;0.02;25.0;2.39;58.62;
32;Hauts-de-France;Données consolidées;2024-01-04;04:30;2024-01-04T04:30:00+01:00;5095;400;4233;4242;0;1;0;119;-3905;0;0;0;0;7.85;16.62;83.08;77.53;83.26;69.75;0.0;0.0;0.02;25.0;2.34;58.62;
32;Hauts-de-France;Données consolidées;2024-01-04;05:00;2024-01-04T05:00:00+01:00;5108;439;4159;4185;0;1;0;116;-3790;0;0;0;0;8.59;18.24;81.42;76.17;81.93;68.81;0.0;0.0;0.02;25.0;2.27;57.14;
32;Hauts-de-France;Données consolidées;2024-01-04;05:30;2024-01-04T05:30:00+01:00;5362;443;4099;3973;0;1;0;119;-3272;0;0;0;0;8.26;18.4;76.45;75.07;74.1;65.32;0.0;0.0;0.02;25.0;2.22;58.62;
32;Hauts-de-France;Données consolidées;2024-01-04;06:00;2024-01-04T06:00:00+01:00;5242;446;4108;3788;0;1;0;116;-3215;0;0;0;0;8.51;18.53;78.37;75.24;72.26;62.28;0.0;0.0;0.02;25.0;2.21;57.14;
32;Hauts-de-France;Données consolidées;2024-01-04;06:30;2024-01-04T06:30:00+01:00;5575;470;4139;3768;0;1;0;116;-2920;0;0;0;0;8.43;19.53;74.24;75.81;67.59;61.95;0.0;0.0;0.02;25.0;2.08;57.14;
32;Hauts-de-France;Données consolidées;2024-01-04;07:00;2024-01-04T07:00:00+01:00;5672;661;4139;3660;0;1;0;116;-2905;0;0;0;0;11.65;27.46;72.97;75.81;64.53;60.18;0.0;0.0;0.02;25.0;2.05;57.14;
32;Hauts-de-France;Données consolidées;2024-01-04;07:30;2024-01-04T07:30:00+01:00;5934;810;4138;3606;0;1;0;116;-2744;0;0;0;0;13.65;33.65;69.73;75.79;60.77;59.29;0.0;0.0;0.02;25.0;1.95;57.14;
32;Hauts-de-France;Données consolidées;2024-01-04;08:00;2024-01-04T08:00:00+01:00;5601;1016;4136;3358;0;1;0;113;-3021;0;0;0;0;18.14;42.21;73.84;75.75;59.95;55.21;0.0;0.0;0.02;25.0;2.02;55.67;
32;Hauts-de-France;Données consolidées;2024-01-04;08:30;2024-01-04T08:30:00+01:00;6283;999;4137;3206;0;1;0;113;-2175;0;0;0;0;15.9;41.5;65.84;75.77;51.03;52.71;0.0;0.0;0.02;25.0;1.8;55.67;
32;Hauts-de-France;Données consolidées;2024-01-04;09:00;2024-01-04T09:00:00+01:00;6351;1000;4136;3141;1;1;0;115;-2043;0;0;0;0;15.75;41.55;65.12;75.75;49.46;51.64;0.02;0.18;0.02;25.0;1.81;56.65;
32;Hauts-de-France;Données consolidées;2024-01-04;09:30;2024-01-04T09:30:00+01:00;6273;1000;4134;2992;15;1;0;117;-1983;0;0;0;0;15.94;41.55;65.9;75.71;47.7;49.19;0.24;2.71;0.02;25.0;1.87;57.64;
32;Hauts-de-France;Données consolidées;2024-01-04;10:00;2024-01-04T10:00:00+01:00;6412;1003;4133;2845;44;1;0;117;-1728;0;0;0;0;15.64;41.67;64.46;75.7;44.37;46.78;0.69;7.94;0.02;25.0;1.82;57.64;
32;Hauts-de-France;Données consolidées;2024-01-04;10:30;2024-01-04T10:30:00+01:00;6240;993;4132;2468;79;1;0;118;-1550;0;0;0;0;15.91;41.25;66.22;75.68;39.55;40.58;1.27;14.26;0.02;25.0;1.89;58.13;
32;Hauts-de-France;Données consolidées;2024-01-04;11:00;2024-01-04T11:00:00+01:00;6575;1012;4134;2325;97;1;0;117;-1110;0;0;0;0;15.39;42.04;62.87;75.71;35.36;38.23;1.48;17.51;0.02;25.0;1.78;57.64;
32;Hauts-de-France;Données consolidées;2024-01-04;11:30;2024-01-04T11:30:00+01:00;6355;1033;4132;2093;135;1;0;121;-1160;0;0;0;0;16.25;42.92;65.02;75.68;32.93;34.41;2.12;24.37;0.02;25.0;1.9;59.61;
32;Hauts-de-France;Données consolidées;2024-01-04;12:00;2024-01-04T12:00:00+01:00;6619;1007;4131;2018;143;1;0;119;-801;0;0;0;0;15.21;41.84;62.41;75.66;30.49;33.18;2.16;25.81;0.02;25.0;1.8;58.62;
32;Hauts-de-France;Données consolidées;2024-01-04;12:30;2024-01-04T12:30:00+01:00;6232;1018;4129;1778;151;1;0;119;-966;0;0;0;0;16.34;42.29;66.25;75.62;28.53;29.23;2.42;27.26;0.02;25.0;1.91;58.62;
32;Hauts-de-France;Données consolidées;2024-01-04;13:00;2024-01-04T13:00:00+01:00;6249;973;4129;1727;129;1;0;117;-827;0;0;0;0;15.57;40.42;66.07;75.62;27.64;28.4;2.06;23.29;0.02;25.0;1.87;57.64;
32;Hauts-de-France;Données consolidées;2024-01-04;13:30;2024-01-04T13:30:00+01:00;6114;980;4129;1595;126;1;0;116;-835;0;0;0;0;16.03;40.71;67.53;75.62;26.09;26.22;2.06;22.74;0.02;25.0;1.9;57.14;
32;Hauts-de-France;Données consolidées;2024-01-04;14:00;2024-01-04T14:00:00+01:00;6103;955;4130;1469;83;1;0;117;-644;0;0;0;0;15.65;39.68;67.67;75.64;24.07;24.15;1.36;14.98;0.02;25.0;1.92;57.64;
32;Hauts-de-France;Données consolidées;2024-01-04;14:30;2024-01-04T14:30:00+01:00;5950;1021;4132;1458;56;1;0;114;-834;0;0;0;0;17.16;42.42;69.45;75.68;24.5;23.97;0.94;10.11;0.02;25.0;1.92;56.16;
32;Hauts-de-France;Données consolidées;2024-01-04;15:00;2024-01-04T15:00:00+01:00;6144;998;4134;1658;33;1;0;120;-799;0;0;0;0;16.24;41.46;67.29;75.71;26.99;27.26;0.54;5.96;0.02;25.0;1.95;59.11;
32;Hauts-de-France;Données consolidées;2024-01-04;15:30;2024-01-04T15:30:00+01:00;5973;997;4135;1769;19;1;0;122;-1076;0;0;0;0;16.69;41.42;69.23;75.73;29.62;29.09;0.32;3.43;0.02;25.0;2.04;60.1;
32;Hauts-de-France;Données consolidées;2024-01-04;16:00;2024-01-04T16:00:00+01:00;5952;981;4137;1961;14;1;0;123;-1264;0;0;0;0;16.48;40.76;69.51;75.77;32.95;32.24;0.24;2.53;0.02;25.0;2.07;60.59;
32;Hauts-de-France;Données consolidées;2024-01-04;16:30;2024-01-04T16:30:00+01:00;6003;803;4139;2286;5;1;0;121;-1353;0;0;0;0;13.38;33.36;68.95;75.81;38.08;37.59;0.08;0.9;0.02;25.0;2.02;59.61;
32;Hauts-de-France;Données consolidées;2024-01-04;17:00;2024-01-04T17:00:00+01:00;5911;801;4140;2605;0;1;0;121;-1758;0;0;0;0;13.55;33.28;70.04;75.82;44.07;42.83;0.0;0.0;0.02;25.0;2.05;59.61;
32;Hauts-de-France;Données consolidées;2024-01-04;17:30;2024-01-04T17:30:00+01:00;6207;991;4141;2989;0;1;0;124;-2042;0;0;0;0;15.97;41.17;66.71;75.84;48.16;49.15;0.0;0.0;0.02;25.0;2.0;61.08;
32;Hauts-de-France;Données consolidées;2024-01-04;18:00;2024-01-04T18:00:00+01:00;6394;1025;4141;3536;0;1;0;123;-2429;0;0;0;0;16.03;42.58;64.76;75.84;55.3;58.14;0.0;0.0;0.02;25.0;1.92;60.59;
32;Hauts-de-France;Données consolidées;2024-01-04;18:30;2024-01-04T18:30:00+01:00;6393;992;4141;3976;0;1;0;121;-2837;0;0;0;0;15.52;41.21;64.77;75.84;62.19;65.37;0.0;0.0;0.02;25.0;1.89;59.61;
32;Hauts-de-France;Données consolidées;2024-01-04;19:00;2024-01-04T19:00:00+01:00;6546;1007;4139;4259;0;1;0;125;-2985;0;0;0;0;15.38;41.84;63.23;75.81;65.06;70.03;0.0;0.0;0.02;25.0;1.91;61.58;
32;Hauts-de-France;Données consolidées;2024-01-04;19:30;2024-01-04T19:30:00+01:00;6548;973;4139;4363;0;1;0;126;-3053;0;0;0;0;14.86;40.42;63.21;75.81;66.63;71.74;0.0;0.0;0.02;25.0;1.92;62.07;
32;Hauts-de-France;Données consolidées;2024-01-04;20:00;2024-01-04T20:00:00+01:00;6500;1038;4138;4619;0;1;0;125;-3414;0;0;0;0;15.97;43.12;63.66;75.79;71.06;75.95;0.0;0.0;0.02;25.0;1.92;61.58;
32;Hauts-de-France;Données consolidées;2024-01-04;20:30;2024-01-04T20:30:00+01:00;6246;989;4138;4995;0;1;0;127;-4004;0;0;0;0;15.83;41.09;66.25;75.79;79.97;82.13;0.0;0.0;0.02;25.0;2.03;62.56;
32;Hauts-de-France;Données consolidées;2024-01-04;21:00;2024-01-04T21:00:00+01:00;6049;1042;4138;5116;0;1;0;127;-4361;0;0;0;0;17.23;43.29;68.41;75.79;84.58;84.12;0.0;0.0;0.02;25.0;2.1;62.56;
32;Hauts-de-France;Données consolidées;2024-01-04;21:30;2024-01-04T21:30:00+01:00;5826;794;4136;5203;0;1;0;127;-4433;0;0;0;0;13.63;32.99;70.99;75.75;89.31;85.55;0.0;0.0;0.02;25.0;2.18;62.56;
32;Hauts-de-France;Données consolidées;2024-01-04;22:00;2024-01-04T22:00:00+01:00;5800;676;4134;5180;0;1;0;127;-4304;0;0;0;0;11.66;28.08;71.28;75.71;89.31;85.17;0.0;0.0;0.02;25.0;2.19;62.56;
32;Hauts-de-France;Données consolidées;2024-01-04;22:30;2024-01-04T22:30:00+01:00;5729;684;4134;5065;0;1;0;127;-4284;0;0;0;0;11.94;28.42;72.16;75.71;88.41;83.28;0.0;0.0;0.02;25.0;2.22;62.56;
32;Hauts-de-France;Données consolidées;2024-01-04;23:00;2024-01-04T23:00:00+01:00;5667;1034;4133;5029;0;1;0;128;-4660;0;0;0;0;18.25;42.96;72.93;75.7;88.74;82.69;0.0;0.0;0.02;25.0;2.26;63.05;
32;Hauts-de-France;Données consolidées;2024-01-04;23:30;2024-01-04T23:30:00+01:00;5627;1029;4132;5063;0;1;0;129;-4732;0;0;0;0;18.29;42.75;73.43;75.68;89.98;83.25;0.0;0.0;0.02;25.0;2.29;63.55;
32;Hauts-de-France;Données consolidées;2024-01-05;00:00;2024-01-05T00:00:00+01:00;5957;1026;4131;5176;0;1;0;130;-4511;0;0;0;0;17.22;42.63;69.35;75.66;86.89;85.1;0.0;0.0;0.02;25.0;2.18;64.04;
32;Hauts-de-France;Données consolidées;2024-01-05;00:30;2024-01-05T00:30:00+01:00;5679;823;4056;5228;0;1;0;130;-4551;0;0;0;0;14.49;34.19;71.42;74.29;92.06;85.96;0.0;0.0;0.02;25.0;2.29;64.04;
32;Hauts-de-France;Données consolidées;2024-01-05;01:00;2024-01-05T01:00:00+01:00;5621;845;4040;5268;0;1;0;129;-4659;0;0;0;0;15.03;35.11;71.87;73.99;93.72;86.62;0.0;0.0;0.02;25.0;2.29;63.55;
32;Hauts-de-France;Données consolidées;2024-01-05;01:30;2024-01-05T01:30:00+01:00;5535;843;4043;5271;0;1;0;129;-4749;0;0;0;0;15.23;35.02;73.04;74.05;95.23;86.67;0.0;0.0;0.02;25.0;2.33;63.55;
32;Hauts-de-France;Données consolidées;2024-01-05;02:00;2024-01-05T02:00:00+01:00;5460;825;4125;5297;0;1;0;129;-4915;0;0;0;0;15.11;34.28;75.55;75.55;97.01;87.09;0.0;0.0;0.02;25.0;2.36;63.55;
32;Hauts-de-France;Données consolidées;2024-01-05;02:30;2024-01-05T02:30:00+01:00;5539;782;4132;5326;0;1;0;128;-4826;0;0;0;0;14.12;32.49;74.6;75.68;96.15;87.57;0.0;0.0;0.02;25.0;2.31;63.05;
32;Hauts-de-France;Données consolidées;2024-01-05;03:00;2024-01-05T03:00:00+01:00;5295;677;4130;5322;0;1;0;125;-4960;0;0;0;0;12.79;28.13;78.0;75.64;100.51;87.5;0.0;0.0;0.02;25.0;2.36;61.58;
32;Hauts-de-France;Données consolidées;2024-01-05;03:30;2024-01-05T03:30:00+01:00;5317;828;4041;5328;0;1;0;129;-5005;0;0;0;0;15.57;34.4;76.0;74.01;100.21;87.6;0.0;0.0;0.02;25.0;2.43;63.55;
32;Hauts-de-France;Données consolidées;2024-01-05;04:00;2024-01-05T04:00:00+01:00;5165;841;3967;5327;0;1;0;131;-5099;0;0;0;0;16.28;34.94;76.81;72.66;103.14;87.59;0.0;0.0;0.02;25.0;2.54;64.53;
32;Hauts-de-France;Données consolidées;2024-01-05;04:30;2024-01-05T04:30:00+01:00;5296;840;4010;5352;0;1;0;126;-5037;0;0;0;0;15.86;34.9;75.72;73.44;101.06;88.0;0.0;0.0;0.02;25.0;2.38;62.07;
32;Hauts-de-France;Données consolidées;2024-01-05;05:00;2024-01-05T05:00:00+01:00;5441;964;3754;5335;0;1;0;124;-4734;0;0;0;0;17.72;40.05;68.99;68.75;98.05;87.72;0.0;0.0;0.02;25.0;2.28;61.08;
32;Hauts-de-France;Données consolidées;2024-01-05;05:30;2024-01-05T05:30:00+01:00;5528;773;3702;5289;0;1;0;126;-4363;0;0;0;0;13.98;32.11;66.97;67.8;95.68;86.96;0.0;0.0;0.02;25.0;2.28;62.07;
32;Hauts-de-France;Données consolidées;2024-01-05;06:00;2024-01-05T06:00:00+01:00;5502;750;3703;5183;0;1;0;124;-4255;0;0;0;0;13.63;31.16;67.3;67.82;94.2;85.22;0.0;0.0;0.02;25.0;2.25;61.08;
32;Hauts-de-France;Données consolidées;2024-01-05;06:30;2024-01-05T06:30:00+01:00;5949;808;3717;5024;0;1;0;123;-3728;0;0;0;0;13.58;33.57;62.48;68.08;84.45;82.6;0.0;0.0;0.02;25.0;2.07;60.59;
32;Hauts-de-France;Données consolidées;2024-01-05;07:00;2024-01-05T07:00:00+01:00;5821;914;3763;4814;0;1;0;124;-3795;0;0;0;0;15.7;37.97;64.65;68.92;82.7;79.15;0.0;0.0;0.02;25.0;2.13;61.08;
32;Hauts-de-France;Données consolidées;2024-01-05;07:30;2024-01-05T07:30:00+01:00;6221;932;3770;4786;0;1;0;122;-3392;0;0;0;0;14.98;38.72;60.6;69.05;76.93;78.69;0.0;0.0;0.02;25.0;1.96;60.1;
32;Hauts-de-France;Données consolidées;2024-01-05;08:00;2024-01-05T08:00:00+01:00;5937;938;3784;4647;0;1;0;121;-3551;0;0;0;0;15.8;38.97;63.74;69.3;78.27;76.41;0.0;0.0;0.02;25.0;2.04;59.61;
32;Hauts-de-France;Données consolidées;2024-01-05;08:30;2024-01-05T08:30:00+01:00;6523;861;3790;4536;0;1;0;120;-2787;0;0;0;0;13.2;35.77;58.1;69.41;69.54;74.58;0.0;0.0;0.02;25.0;1.84;59.11;
32;Hauts-de-France;Données consolidées;2024-01-05;09:00;2024-01-05T09:00:00+01:00;6720;906;3792;4456;1;1;0;123;-2571;0;0;0;0;13.48;37.64;56.43;69.45;66.31;73.27;0.01;0.18;0.01;25.0;1.83;60.59;
32;Hauts-de-France;Données consolidées;2024-01-05;09:30;2024-01-05T09:30:00+01:00;6438;934;3790;4458;15;1;0;124;-2880;0;0;0;0;14.51;38.8;58.87;69.41;69.25;73.3;0.23;2.71;0.02;25.0;1.93;61.08;
32;Hauts-de-France;Données consolidées;2024-01-05;10:00;2024-01-05T10:00:00+01:00;6705;749;3789;4375;38;1;0;121;-2363;0;0;0;0;11.17;31.12;56.51;69.4;65.25;71.93;0.57;6.86;0.01;25.0;1.8;59.61;
32;Hauts-de-France;Données consolidées;2024-01-05;10:30;2024-01-05T10:30:00+01:00;6461;737;3787;4191;60;1;0;118;-2426;0;0;0;0;11.41;30.62;58.61;69.36;64.87;68.91;0.93;10.83;0.02;25.0;1.83;58.13;
32;Hauts-de-France;Données consolidées;2024-01-05;11:00;2024-01-05T11:00:00+01:00;6545;746;3812;4076;84;1;0;118;-2286;0;0;0;0;11.4;30.99;58.24;69.82;62.28;67.02;1.28;15.16;0.02;25.0;1.8;58.13;
32;Hauts-de-France;Données consolidées;2024-01-05;11:30;2024-01-05T11:30:00+01:00;6584;754;3811;3929;103;1;0;119;-2134;0;0;0;0;11.45;31.33;57.88;69.8;59.67;64.6;1.56;18.59;0.02;25.0;1.81;58.62;
