dt,grid_sell_eur_per_mwh,h2_price_eur_per_kg
2024-06-17 20:30:00+02:00,368.06,24.256069
2024-06-17 21:00:00+02:00,360.0,23.836949
2024-06-17 21:30:00+02:00,360.0,23.836949
2024-06-17 22:00:00+02:00,323.96,21.962869
2024-06-17 22:30:00+02:00,323.96,21.962869
2024-06-17 23:00:00+02:00,360.0,23.836949
2024-06-17 23:30:00+02:00,360.0,23.836949
2024-06-18 00:00:00+02:00,330.73,22.314909
2024-06-18 00:30:00+02:00,330.73,22.314909
2024-06-18 01:00:00+02:00,330.0,22.276949
2024-06-18 01:30:00+02:00,330.0,22.276949
2024-06-18 02:00:00+02:00,312.78,21.381509
2024-06-18 02:30:00+02:00,312.78,21.381509
2024-06-18 03:00:00+02:00,304.94,20.973829
2024-06-18 03:30:00+02:00,304.94,20.973829
2024-06-18 04:00:00+02:00,269.47,19.129389000000003
2024-06-18 04:30:00+02:00,269.47,19.129389000000003
2024-06-18 05:00:00+02:00,269.46,19.128869
2024-06-18 05:30:00+02:00,269.46,19.128869
2024-06-18 06:00:00+02:00,270.85,19.201149
2024-06-18 06:30:00+02:00,270.85,19.201149
2024-06-18 07:00:00+02:00,269.24,19.117429
2024-06-18 07:30:00+02:00,269.24,19.117429
2024-06-18 08:00:00+02:00,285.81,19.979069
2024-06-18 08:30:00+02:00,285.81,19.979069
2024-06-18 09:00:00+02:00,279.25,19.637949
2024-06-18 09:30:00+02:00,279.25,19.637949
2024-06-18 10:00:00+02:00,269.55,19.133549
2024-06-18 10:30:00+02:00,269.55,19.133549
2024-06-18 11:00:00+02:00,277.51,19.547469
2024-06-18 11:30:00+02:00,277.51,19.547469
2024-06-18 12:00:00+02:00,269.99,19.156429
2024-06-18 12:30:00+02:00,269.99,19.156429
2024-06-18 13:00:00+02:00,268.44,19.075829
2024-06-18 13:30:00+02:00,268.44,19.075829
2024-06-18 14:00:00+02:00,244.0,17.804949
2024-06-18 14:30:00+02:00,244.0,17.804949
2024-06-18 15:00:00+02:00,228.64,17.006228999999998
2024-06-18 15:30:00+02:00,228.64,17.006228999999998
2024-06-18 16:00:00+02:00,237.65,17.474749
2024-06-18 16:30:00+02:00,237.65,17.474749
2024-06-18 17:00:00+02:00,264.84,18.888628999999998
2024-06-18 17:30:00+02:00,264.84,18.888628999999998
2024-06-18 18:00:00+02:00,286.99,20.040429
2024-06-18 18:30:00+02:00,286.99,20.040429
2024-06-18 19:00:00+02:00,264.61,18.876669
2024-06-18 19:30:00+02:00,264.61,18.876669
2024-06-18 20:00:00+02:00,328.01,22.173469
2024-06-18 20:30:00+02:00,328.01,22.173469
2024-06-18 21:00:00+02:00,330.47,22.301389
2024-06-18 21:30:00+02:00,330.47,22.301389
2024-06-18 22:00:00+02:00,319.21,21.715869
2024-06-18 22:30:00+02:00,319.21,21.715869
2024-06-18 23:00:00+02:00,285.08,19.941109
2024-06-18 23:30:00+02:00,285.08,19.941109
2024-06-19 00:00:00+02:00,256.91,18.476269000000002
2024-06-19 00:30:00+02:00,256.91,18.476269000000002
2024-06-19 01:00:00+02:00,207.07,15.884588999999998
2024-06-19 01:30:00+02:00,207.07,15.884588999999998
2024-06-19 02:00:00+02:00,190.0,14.996949
2024-06-19 02:30:00+02:00,190.0,14.996949
2024-06-19 03:00:00+02:00,165.52,13.723989
2024-06-19 03:30:00+02:00,165.52,13.723989
2024-06-19 04:00:00+02:00,139.8,12.386549
2024-06-19 04:30:00+02:00,139.8,12.386549
2024-06-19 05:00:00+02:00,120.6,11.388149
2024-06-19 05:30:00+02:00,120.6,11.388149
2024-06-19 06:00:00+02:00,112.7,10.977349
2024-06-19 06:30:00+02:00,112.7,10.977349
2024-06-19 07:00:00+02:00,112.7,10.977349
2024-06-19 07:30:00+02:00,112.7,10.977349
2024-06-19 08:00:00+02:00,119.31,11.321069
2024-06-19 08:30:00+02:00,119.31,11.321069
2024-06-19 09:00:00+02:00,107.18,10.690309
2024-06-19 09:30:00+02:00,107.18,10.690309
2024-06-19 10:00:00+02:00,95.5,10.082949
2024-06-19 10:30:00+02:00,95.5,10.082949
2024-06-19 11:00:00+02:00,94.15,10.012749
2024-06-19 11:30:00+02:00,94.15,10.012749
2024-06-19 12:00:00+02:00,112.47,10.965389
2024-06-19 12:30:00+02:00,112.47,10.965389
2024-06-19 13:00:00+02:00,133.73,12.070909
2024-06-19 13:30:00+02:00,133.73,12.070909
2024-06-19 14:00:00+02:00,104.31,10.541069
2024-06-19 14:30:00+02:00,104.31,10.541069
2024-06-19 15:00:00+02:00,105.92,10.624789
2024-06-19 15:30:00+02:00,105.92,10.624789
2024-06-19 16:00:00+02:00,109.49,10.810429
2024-06-19 16:30:00+02:00,109.49,10.810429
2024-06-19 17:00:00+02:00,107.45,10.704349
2024-06-19 17:30:00+02:00,107.45,10.704349
2024-06-19 18:00:00+02:00,160.37,13.456189
2024-06-19 18:30:00+02:00,160.37,13.456189
2024-06-19 19:00:00+02:00,240.42,17.618789
2024-06-19 19:30:00+02:00,240.42,17.618789
2024-06-19 20:00:00+02:00,265.87,18.942189
2024-06-19 20:30:00+02:00,265.87,18.942189
2024-06-19 21:00:00+02:00,283.41,19.854269
2024-06-19 21:30:00+02:00,283.41,19.854269
2024-06-19 22:00:00+02:00,294.29,20.420029
2024-06-19 22:30:00+02:00,294.29,20.420029
2024-06-19 23:00:00+02:00,306.93,21.077309
2024-06-19 23:30:00+02:00,306.93,21.077309
2024-06-20 00:00:00+02:00,281.1,19.734149
2024-06-20 00:30:00+02:00,281.1,19.734149
2024-06-20 01:00:00+02:00,240.22,17.608389
2024-06-20 01:30:00+02:00,240.22,17.608389
2024-06-20 02:00:00+02:00,220.39,16.577229000000003
2024-06-20 02:30:00+02:00,220.39,16.577229000000003
2024-06-20 03:00:00+02:00,218.9,16.499749
2024-06-20 03:30:00+02:00,218.9,16.499749
2024-06-20 04:00:00+02:00,220.1,16.562148999999998
2024-06-20 04:30:00+02:00,220.1,16.562148999999998
2024-06-20 05:00:00+02:00,213.2,16.203349
2024-06-20 05:30:00+02:00,213.2,16.203349
2024-06-20 06:00:00+02:00,263.27,18.806988999999998
2024-06-20 06:30:00+02:00,263.27,18.806988999999998
2024-06-20 07:00:00+02:00,301.67,20.803789
2024-06-20 07:30:00+02:00,301.67,20.803789
2024-06-20 08:00:00+02:00,366.31,24.165069000000003
2024-06-20 08:30:00+02:00,366.31,24.165069000000003
2024-06-20 09:00:00+02:00,429.19,27.434829
2024-06-20 09:30:00+02:00,429.19,27.434829
2024-06-20 10:00:00+02:00,331.24,22.341429
2024-06-20 10:30:00+02:00,331.24,22.341429
2024-06-20 11:00:00+02:00,329.91,22.272269
2024-06-20 11:30:00+02:00,329.91,22.272269
2024-06-20 12:00:00+02:00,338.73,22.730909
2024-06-20 12:30:00+02:00,338.73,22.730909
2024-06-20 13:00:00+02:00,325.0,22.016949
2024-06-20 13:30:00+02:00,325.0,22.016949
2024-06-20 14:00:00+02:00,308.5,21.158949
2024-06-20 14:30:00+02:00,308.5,21.158949
2024-06-20 15:00:00+02:00,341.19,22.858829
2024-06-20 15:30:00+02:00,341.19,22.858829
2024-06-20 16:00:00+02:00,319.71,21.741869
2024-06-20 16:30:00+02:00,319.71,21.741869
2024-06-20 17:00:00+02:00,317.1,21.606149
2024-06-20 17:30:00+02:00,317.1,21.606149
2024-06-20 18:00:00+02:00,305.15,20.984749
2024-06-20 18:30:00+02:00,305.15,20.984749
2024-06-20 19:00:00+02:00,314.44,21.467829
2024-06-20 19:30:00+02:00,314.44,21.467829
2024-06-20 20:00:00+02:00,333.99,22.484429
2024-06-20 20:30:00+02:00,333.99,22.484429
2024-06-20 21:00:00+02:00,324.61,21.996669
2024-06-20 21:30:00+02:00,324.61,21.996669
2024-06-20 22:00:00+02:00,319.27,21.718989
2024-06-20 22:30:00+02:00,319.27,21.718989
2024-06-20 23:00:00+02:00,311.19,21.298829
2024-06-20 23:30:00+02:00,311.19,21.298829
2024-06-21 00:00:00+02:00,301.6,20.800149
2024-06-21 00:30:00+02:00,301.6,20.800149
2024-06-21 01:00:00+02:00,279.3,19.640549
2024-06-21 01:30:00+02:00,279.3,19.640549
2024-06-21 02:00:00+02:00,264.7,18.881349
2024-06-21 02:30:00+02:00,264.7,18.881349
2024-06-21 03:00:00+02:00,239.49,17.570429
2024-06-21 03:30:00+02:00,239.49,17.570429
2024-06-21 04:00:00+02:00,228.1,16.978149
2024-06-21 04:30:00+02:00,228.1,16.978149
2024-06-21 05:00:00+02:00,223.11,16.718669
2024-06-21 05:30:00+02:00,223.11,16.718669
2024-06-21 06:00:00+02:00,233.35,17.251148999999998
2024-06-21 06:30:00+02:00,233.35,17.251148999999998
2024-06-21 07:00:00+02:00,297.61,20.592669
2024-06-21 07:30:00+02:00,297.61,20.592669
2024-06-21 08:00:00+02:00,338.9,22.739749
2024-06-21 08:30:00+02:00,338.9,22.739749
2024-06-21 09:00:00+02:00,368.04,24.255029
2024-06-21 09:30:00+02:00,368.04,24.255029
2024-06-21 10:00:00+02:00,388.0,25.292949
2024-06-21 10:30:00+02:00,388.0,25.292949
2024-06-21 11:00:00+02:00,390.0,25.396949
2024-06-21 11:30:00+02:00,390.0,25.396949
2024-06-21 12:00:00+02:00,373.21,24.523869
2024-06-21 12:30:00+02:00,373.21,24.523869
2024-06-21 13:00:00+02:00,398.62,25.845189
2024-06-21 13:30:00+02:00,398.62,25.845189
2024-06-21 14:00:00+02:00,396.0,25.708949
2024-06-21 14:30:00+02:00,396.0,25.708949
2024-06-21 15:00:00+02:00,418.75,26.891949
2024-06-21 15:30:00+02:00,418.75,26.891949
2024-06-21 16:00:00+02:00,418.63,26.885709
2024-06-21 16:30:00+02:00,418.63,26.885709
2024-06-21 17:00:00+02:00,409.92,26.432789
2024-06-21 17:30:00+02:00,409.92,26.432789
2024-06-21 18:00:00+02:00,412.76,26.580469
2024-06-21 18:30:00+02:00,412.76,26.580469
2024-06-21 19:00:00+02:00,400.0,25.916949
2024-06-21 19:30:00+02:00,400.0,25.916949
2024-06-21 20:00:00+02:00,450.0,28.516949
2024-06-21 20:30:00+02:00,450.0,28.516949
2024-06-21 21:00:00+02:00,457.82,28.923589
2024-06-21 21:30:00+02:00,457.82,28.923589
2024-06-21 22:00:00+02:00,410.0,26.436949
2024-06-21 22:30:00+02:00,410.0,26.436949
2024-06-21 23:00:00+02:00,373.0,24.512949
2024-06-21 23:30:00+02:00,373.0,24.512949
2024-06-22 00:00:00+02:00,327.34,22.138628999999995
2024-06-22 00:30:00+02:00,327.34,22.138628999999995
2024-06-22 01:00:00+02:00,300.0,20.716949
2024-06-22 01:30:00+02:00,300.0,20.716949
2024-06-22 02:00:00+02:00,290.01,20.197469
2024-06-22 02:30:00+02:00,290.01,20.197469
2024-06-22 03:00:00+02:00,275.6,19.448149
2024-06-22 03:30:00+02:00,275.6,19.448149
2024-06-22 04:00:00+02:00,251.38,18.188709
2024-06-22 04:30:00+02:00,251.38,18.188709
2024-06-22 05:00:00+02:00,255.02,18.377989
2024-06-22 05:30:00+02:00,255.02,18.377989
2024-06-22 06:00:00+02:00,283.44,19.855829
2024-06-22 06:30:00+02:00,283.44,19.855829
2024-06-22 07:00:00+02:00,330.53,22.304509
2024-06-22 07:30:00+02:00,330.53,22.304509
2024-06-22 08:00:00+02:00,426.78,27.309509
2024-06-22 08:30:00+02:00,426.78,27.309509
2024-06-22 09:00:00+02:00,467.5,29.426949
2024-06-22 09:30:00+02:00,467.5,29.426949
2024-06-22 10:00:00+02:00,447.92,28.408789
2024-06-22 10:30:00+02:00,447.92,28.408789
2024-06-22 11:00:00+02:00,437.42,27.862789
2024-06-22 11:30:00+02:00,437.42,27.862789
2024-06-22 12:00:00+02:00,454.97,28.775389
2024-06-22 12:30:00+02:00,454.97,28.775389
2024-06-22 13:00:00+02:00,406.78,26.269509
2024-06-22 13:30:00+02:00,406.78,26.269509
2024-06-22 14:00:00+02:00,403.52,26.099989
2024-06-22 14:30:00+02:00,403.52,26.099989
2024-06-22 15:00:00+02:00,440.08,28.001109
2024-06-22 15:30:00+02:00,440.08,28.001109
2024-06-22 16:00:00+02:00,421.15,27.016749
2024-06-22 16:30:00+02:00,421.15,27.016749
2024-06-22 17:00:00+02:00,410.64,26.470229
2024-06-22 17:30:00+02:00,410.64,26.470229
2024-06-22 18:00:00+02:00,405.81,26.219069
2024-06-22 18:30:00+02:00,405.81,26.219069
2024-06-22 19:00:00+02:00,412.02,26.541989
2024-06-22 19:30:00+02:00,412.02,26.541989
2024-06-22 20:00:00+02:00,450.1,28.522149
2024-06-22 20:30:00+02:00,450.1,28.522149
2024-06-22 21:00:00+02:00,441.5,28.074949
2024-06-22 21:30:00+02:00,441.5,28.074949
2024-06-22 22:00:00+02:00,399.3,25.880549
2024-06-22 22:30:00+02:00,399.3,25.880549
2024-06-22 23:00:00+02:00,390.0,25.396949
2024-06-22 23:30:00+02:00,390.0,25.396949
2024-06-23 00:00:00+02:00,394.0,25.604949
2024-06-23 00:30:00+02:00,394.0,25.604949
2024-06-23 01:00:00+02:00,297.07,20.564589
2024-06-23 01:30:00+02:00,297.07,20.564589
2024-06-23 02:00:00+02:00,288.7,20.129349
2024-06-23 02:30:00+02:00,288.7,20.129349
2024-06-23 03:00:00+02:00,278.47,19.597389
2024-06-23 03:30:00+02:00,278.47,19.597389
2024-06-23 04:00:00+02:00,245.82,17.899589
2024-06-23 04:30:00+02:00,245.82,17.899589
2024-06-23 05:00:00+02:00,255.08,18.381109000000002
2024-06-23 05:30:00+02:00,255.08,18.381109000000002
2024-06-23 06:00:00+02:00,279.68,19.660309
2024-06-23 06:30:00+02:00,279.68,19.660309
2024-06-23 07:00:00+02:00,336.1,22.594149
2024-06-23 07:30:00+02:00,336.1,22.594149
2024-06-23 08:00:00+02:00,371.13,24.415709
2024-06-23 08:30:00+02:00,371.13,24.415709
2024-06-23 09:00:00+02:00,380.57,24.906589
2024-06-23 09:30:00+02:00,380.57,24.906589
2024-06-23 10:00:00+02:00,382.91,25.028269
2024-06-23 10:30:00+02:00,382.91,25.028269
2024-06-23 11:00:00+02:00,363.95,24.042349
2024-06-23 11:30:00+02:00,363.95,24.042349
2024-06-23 12:00:00+02:00,374.97,24.615389
2024-06-23 12:30:00+02:00,374.97,24.615389
2024-06-23 13:00:00+02:00,363.96,24.042869
2024-06-23 13:30:00+02:00,363.96,24.042869
2024-06-23 14:00:00+02:00,375.32,24.633589
2024-06-23 14:30:00+02:00,375.32,24.633589
2024-06-23 15:00:00+02:00,376.08,24.673109
2024-06-23 15:30:00+02:00,376.08,24.673109
2024-06-23 16:00:00+02:00,357.87,23.726189
2024-06-23 16:30:00+02:00,357.87,23.726189
2024-06-23 17:00:00+02:00,351.91,23.416269
2024-06-23 17:30:00+02:00,351.91,23.416269
2024-06-23 18:00:00+02:00,375.67,24.651789
2024-06-23 18:30:00+02:00,375.67,24.651789
2024-06-23 19:00:00+02:00,383.55,25.061549
2024-06-23 19:30:00+02:00,383.55,25.061549
2024-06-23 20:00:00+02:00,430.0,27.476949
2024-06-23 20:30:00+02:00,430.0,27.476949
2024-06-23 21:00:00+02:00,413.99,26.644429
2024-06-23 21:30:00+02:00,413.99,26.644429
2024-06-23 22:00:00+02:00,373.22,24.524389
2024-06-23 22:30:00+02:00,373.22,24.524389
2024-06-23 23:00:00+02:00,405.52,26.203989
2024-06-23 23:30:00+02:00,405.52,26.203989
2024-06-24 00:00:00+02:00,400.0,25.916949
2024-06-24 00:30:00+02:00,400.0,25.916949
2024-06-24 01:00:00+02:00,315.5,21.522949
2024-06-24 01:30:00+02:00,315.5,21.522949
2024-06-24 02:00:00+02:00,300.42,20.738789
2024-06-24 02:30:00+02:00,300.42,20.738789
2024-06-24 03:00:00+02:00,271.2,19.219349
2024-06-24 03:30:00+02:00,271.2,19.219349
2024-06-24 04:00:00+02:00,241.81,17.691069
2024-06-24 04:30:00+02:00,241.81,17.691069
2024-06-24 05:00:00+02:00,250.95,18.166348999999997
2024-06-24 05:30:00+02:00,250.95,18.166348999999997
2024-06-24 06:00:00+02:00,257.41,18.502269
2024-06-24 06:30:00+02:00,257.41,18.502269
2024-06-24 07:00:00+02:00,303.21,20.883869
2024-06-24 07:30:00+02:00,303.21,20.883869
2024-06-24 08:00:00+02:00,335.39,22.557229
2024-06-24 08:30:00+02:00,335.39,22.557229
2024-06-24 09:00:00+02:00,346.32,23.125589
2024-06-24 09:30:00+02:00,346.32,23.125589
2024-06-24 10:00:00+02:00,345.08,23.061109
2024-06-24 10:30:00+02:00,345.08,23.061109
2024-06-24 11:00:00+02:00,338.9,22.739749
2024-06-24 11:30:00+02:00,338.9,22.739749
2024-06-24 12:00:00+02:00,323.46,21.936869
2024-06-24 12:30:00+02:00,323.46,21.936869
2024-06-24 13:00:00+02:00,321.83,21.852109
2024-06-24 13:30:00+02:00,321.83,21.852109
2024-06-24 14:00:00+02:00,311.65,21.322748999999995
2024-06-24 14:30:00+02:00,311.65,21.322748999999995
2024-06-24 15:00:00+02:00,292.08,20.305109
2024-06-24 15:30:00+02:00,292.08,20.305109
2024-06-24 16:00:00+02:00,250.73,18.154908999999996
2024-06-24 16:30:00+02:00,250.73,18.154908999999996
2024-06-24 17:00:00+02:00,251.33,18.186109000000002
2024-06-24 17:30:00+02:00,251.33,18.186109000000002
2024-06-24 18:00:00+02:00,296.41,20.530269
2024-06-24 18:30:00+02:00,296.41,20.530269
2024-06-24 19:00:00+02:00,322.0,21.860949
2024-06-24 19:30:00+02:00,322.0,21.860949
2024-06-24 20:00:00+02:00,329.94,22.273829
2024-06-24 20:30:00+02:00,329.94,22.273829
2024-06-24 21:00:00+02:00,335.2,22.547349
2024-06-24 21:30:00+02:00,335.2,22.547349
2024-06-24 22:00:00+02:00,330.92,22.324789000000003
2024-06-24 22:30:00+02:00,330.92,22.324789000000003
2024-06-24 23:00:00+02:00,320.0,21.756949
2024-06-24 23:30:00+02:00,320.0,21.756949
2024-06-25 00:00:00+02:00,270.6,19.188149000000003
2024-06-25 00:30:00+02:00,270.6,19.188149000000003
2024-06-25 01:00:00+02:00,262.27,18.754989
2024-06-25 01:30:00+02:00,262.27,18.754989
2024-06-25 02:00:00+02:00,237.4,17.461748999999998
2024-06-25 02:30:00+02:00,237.4,17.461748999999998
2024-06-25 03:00:00+02:00,214.91,16.292268999999997
2024-06-25 03:30:00+02:00,214.91,16.292268999999997
2024-06-25 04:00:00+02:00,217.08,16.405109
2024-06-25 04:30:00+02:00,217.08,16.405109
2024-06-25 05:00:00+02:00,203.88,15.718709
2024-06-25 05:30:00+02:00,203.88,15.718709
2024-06-25 06:00:00+02:00,209.06,15.988069
2024-06-25 06:30:00+02:00,209.06,15.988069
2024-06-25 07:00:00+02:00,226.73,16.906909
2024-06-25 07:30:00+02:00,226.73,16.906909
2024-06-25 08:00:00+02:00,261.09,18.693628999999998
2024-06-25 08:30:00+02:00,261.09,18.693628999999998
2024-06-25 09:00:00+02:00,269.03,19.106509
2024-06-25 09:30:00+02:00,269.03,19.106509
2024-06-25 10:00:00+02:00,241.81,17.691069
2024-06-25 10:30:00+02:00,241.81,17.691069
2024-06-25 11:00:00+02:00,251.74,18.207428999999998
2024-06-25 11:30:00+02:00,251.74,18.207428999999998
2024-06-25 12:00:00+02:00,236.01,17.389469
2024-06-25 12:30:00+02:00,236.01,17.389469
2024-06-25 13:00:00+02:00,239.56,17.574069
2024-06-25 13:30:00+02:00,239.56,17.574069
2024-06-25 14:00:00+02:00,241.09,17.653629000000002
2024-06-25 14:30:00+02:00,241.09,17.653629000000002
2024-06-25 15:00:00+02:00,257.07,18.484589
2024-06-25 15:30:00+02:00,257.07,18.484589
2024-06-25 16:00:00+02:00,255.35,18.395148999999996
2024-06-25 16:30:00+02:00,255.35,18.395148999999996
2024-06-25 17:00:00+02:00,254.71,18.361869
2024-06-25 17:30:00+02:00,254.71,18.361869
2024-06-25 18:00:00+02:00,269.07,19.108589
2024-06-25 18:30:00+02:00,269.07,19.108589
2024-06-25 19:00:00+02:00,271.57,19.238589
2024-06-25 19:30:00+02:00,271.57,19.238589
2024-06-25 20:00:00+02:00,314.1,21.450149000000003
2024-06-25 20:30:00+02:00,314.1,21.450149000000003
2024-06-25 21:00:00+02:00,327.17,22.129789
2024-06-25 21:30:00+02:00,327.17,22.129789
2024-06-25 22:00:00+02:00,322.68,21.896309
2024-06-25 22:30:00+02:00,322.68,21.896309
2024-06-25 23:00:00+02:00,324.02,21.965989
2024-06-25 23:30:00+02:00,324.02,21.965989
2024-06-26 00:00:00+02:00,294.94,20.453829
2024-06-26 00:30:00+02:00,294.94,20.453829
2024-06-26 01:00:00+02:00,288.91,20.140269
2024-06-26 01:30:00+02:00,288.91,20.140269
2024-06-26 02:00:00+02:00,261.33,18.706108999999998
2024-06-26 02:30:00+02:00,261.33,18.706108999999998
2024-06-26 03:00:00+02:00,232.25,17.193949
2024-06-26 03:30:00+02:00,232.25,17.193949
2024-06-26 04:00:00+02:00,209.85,16.029149
2024-06-26 04:30:00+02:00,209.85,16.029149
2024-06-26 05:00:00+02:00,199.2,15.475349
2024-06-26 05:30:00+02:00,199.2,15.475349
2024-06-26 06:00:00+02:00,182.63,14.613709
2024-06-26 06:30:00+02:00,182.63,14.613709
2024-06-26 07:00:00+02:00,176.47,14.293389
2024-06-26 07:30:00+02:00,176.47,14.293389
2024-06-26 08:00:00+02:00,189.92,14.992788999999998
2024-06-26 08:30:00+02:00,189.92,14.992788999999998
2024-06-26 09:00:00+02:00,204.17,15.733788999999998
2024-06-26 09:30:00+02:00,204.17,15.733788999999998
2024-06-26 10:00:00+02:00,242.2,17.711349
2024-06-26 10:30:00+02:00,242.2,17.711349
2024-06-26 11:00:00+02:00,235.64,17.370229
2024-06-26 11:30:00+02:00,235.64,17.370229
2024-06-26 12:00:00+02:00,242.89,17.747228999999997
2024-06-26 12:30:00+02:00,242.89,17.747228999999997
2024-06-26 13:00:00+02:00,266.5,18.974949
2024-06-26 13:30:00+02:00,266.5,18.974949
2024-06-26 14:00:00+02:00,233.68,17.268309000000002
2024-06-26 14:30:00+02:00,233.68,17.268309000000002
2024-06-26 15:00:00+02:00,223.57,16.742589000000002
2024-06-26 15:30:00+02:00,223.57,16.742589000000002
2024-06-26 16:00:00+02:00,197.33,15.378109
2024-06-26 16:30:00+02:00,197.33,15.378109
2024-06-26 17:00:00+02:00,197.22,15.372389
2024-06-26 17:30:00+02:00,197.22,15.372389
2024-06-26 18:00:00+02:00,247.43,17.983309
2024-06-26 18:30:00+02:00,247.43,17.983309
2024-06-26 19:00:00+02:00,296.14,20.516229
2024-06-26 19:30:00+02:00,296.14,20.516229
2024-06-26 20:00:00+02:00,325.03,22.018508999999995
2024-06-26 20:30:00+02:00,325.03,22.018508999999995
2024-06-26 21:00:00+02:00,334.48,22.509909
2024-06-26 21:30:00+02:00,334.48,22.509909
2024-06-26 22:00:00+02:00,337.63,22.673709
2024-06-26 22:30:00+02:00,337.63,22.673709
2024-06-26 23:00:00+02:00,336.82,22.631589
2024-06-26 23:30:00+02:00,336.82,22.631589
2024-06-27 00:00:00+02:00,316.27,21.562989
2024-06-27 00:30:00+02:00,316.27,21.562989
2024-06-27 01:00:00+02:00,296.25,20.521949
2024-06-27 01:30:00+02:00,296.25,20.521949
2024-06-27 02:00:00+02:00,268.15,19.060749
2024-06-27 02:30:00+02:00,268.15,19.060749
2024-06-27 03:00:00+02:00,272.27,19.274989
2024-06-27 03:30:00+02:00,272.27,19.274989
2024-06-27 04:00:00+02:00,260.27,18.650989
2024-06-27 04:30:00+02:00,260.27,18.650989
2024-06-27 05:00:00+02:00,258.92,18.580789
2024-06-27 05:30:00+02:00,258.92,18.580789
2024-06-27 06:00:00+02:00,270.16,19.165269
2024-06-27 06:30:00+02:00,270.16,19.165269
2024-06-27 07:00:00+02:00,330.89,22.323229
2024-06-27 07:30:00+02:00,330.89,22.323229
2024-06-27 08:00:00+02:00,357.94,23.729829
2024-06-27 08:30:00+02:00,357.94,23.729829
2024-06-27 09:00:00+02:00,371.07,24.412589
2024-06-27 09:30:00+02:00,371.07,24.412589
2024-06-27 10:00:00+02:00,348.38,23.232709
2024-06-27 10:30:00+02:00,348.38,23.232709
2024-06-27 11:00:00+02:00,332.54,22.409029
2024-06-27 11:30:00+02:00,332.54,22.409029
2024-06-27 12:00:00+02:00,333.99,22.484429
2024-06-27 12:30:00+02:00,333.99,22.484429
2024-06-27 13:00:00+02:00,343.73,22.990909
2024-06-27 13:30:00+02:00,343.73,22.990909
2024-06-27 14:00:00+02:00,344.57,23.034589
2024-06-27 14:30:00+02:00,344.57,23.034589
2024-06-27 15:00:00+02:00,355.0,23.576949
2024-06-27 15:30:00+02:00,355.0,23.576949
2024-06-27 16:00:00+02:00,347.51,23.187469
2024-06-27 16:30:00+02:00,347.51,23.187469
2024-06-27 17:00:00+02:00,337.4,22.661749
2024-06-27 17:30:00+02:00,337.4,22.661749
2024-06-27 18:00:00+02:00,337.64,22.674229
2024-06-27 18:30:00+02:00,337.64,22.674229
2024-06-27 19:00:00+02:00,363.02,23.993989
2024-06-27 19:30:00+02:00,363.02,23.993989
2024-06-27 20:00:00+02:00,398.59,25.843629
2024-06-27 20:30:00+02:00,398.59,25.843629
2024-06-27 21:00:00+02:00,391.18,25.458309
2024-06-27 21:30:00+02:00,391.18,25.458309
2024-06-27 22:00:00+02:00,375.64,24.650229
2024-06-27 22:30:00+02:00,375.64,24.650229
2024-06-27 23:00:00+02:00,372.17,24.469789
2024-06-27 23:30:00+02:00,372.17,24.469789
2024-06-28 00:00:00+02:00,354.81,23.567069
2024-06-28 00:30:00+02:00,354.81,23.567069
2024-06-28 01:00:00+02:00,317.05,21.603549
2024-06-28 01:30:00+02:00,317.05,21.603549
2024-06-28 02:00:00+02:00,301.3,20.784549
2024-06-28 02:30:00+02:00,301.3,20.784549
2024-06-28 03:00:00+02:00,298.46,20.636869
2024-06-28 03:30:00+02:00,298.46,20.636869
2024-06-28 04:00:00+02:00,261.0,18.688949
2024-06-28 04:30:00+02:00,261.0,18.688949
2024-06-28 05:00:00+02:00,269.93,19.153309
2024-06-28 05:30:00+02:00,269.93,19.153309
2024-06-28 06:00:00+02:00,282.41,19.802269000000003
2024-06-28 06:30:00+02:00,282.41,19.802269000000003
2024-06-28 07:00:00+02:00,348.95,23.262349
2024-06-28 07:30:00+02:00,348.95,23.262349
2024-06-28 08:00:00+02:00,379.91,24.872269000000003
2024-06-28 08:30:00+02:00,379.91,24.872269000000003
2024-06-28 09:00:00+02:00,388.74,25.331429
2024-06-28 09:30:00+02:00,388.74,25.331429
2024-06-28 10:00:00+02:00,371.2,24.419349
2024-06-28 10:30:00+02:00,371.2,24.419349
2024-06-28 11:00:00+02:00,355.4,23.597749
2024-06-28 11:30:00+02:00,355.4,23.597749
2024-06-28 12:00:00+02:00,375.02,24.617989
2024-06-28 12:30:00+02:00,375.02,24.617989
2024-06-28 13:00:00+02:00,416.06,26.752069
2024-06-28 13:30:00+02:00,416.06,26.752069
2024-06-28 14:00:00+02:00,420.9,27.003749
2024-06-28 14:30:00+02:00,420.9,27.003749
2024-06-28 15:00:00+02:00,408.7,26.369349
2024-06-28 15:30:00+02:00,408.7,26.369349
2024-06-28 16:00:00+02:00,363.32,24.009589
2024-06-28 16:30:00+02:00,363.32,24.009589
2024-06-28 17:00:00+02:00,361.68,23.924309
2024-06-28 17:30:00+02:00,361.68,23.924309
2024-06-28 18:00:00+02:00,367.03,24.202509
2024-06-28 18:30:00+02:00,367.03,24.202509
2024-06-28 19:00:00+02:00,410.89,26.483229
2024-06-28 19:30:00+02:00,410.89,26.483229
2024-06-28 20:00:00+02:00,470.9,29.603749
2024-06-28 20:30:00+02:00,470.9,29.603749
